site_id,date,outdoor_temp,humidity,wind_speed,cloud_cover,possibility_of_rain,season
S6,2023-09-25,13.84,75.15,3.04,68.36,True,Spring
S6,2023-09-26,36.17,70.79,4.46,19.75,True,Spring
S6,2023-09-27,32.34,13.93,15.03,78.51,False,Spring
S6,2023-09-28,44.28,14.58,11.3,16.85,True,Spring
S6,2023-09-29,5.04,87.5,17.38,11.32,False,Spring
S6,2023-09-30,32.12,30.81,6.34,89.08,False,Spring
S6,2023-10-01,39.94,72.34,19.06,22.2,False,Spring
S6,2023-10-02,5.99,66.35,12.19,25.4,False,Spring
S6,2023-10-03,23.02,85.72,5.92,42.93,False,Spring
S6,2023-10-04,10.88,50.67,2.36,99.88,True,Spring
S6,2023-10-05,43.04,30.37,1.79,22.13,False,Spring
S6,2023-10-06,20.28,32.94,8.6,67.84,False,Spring
S6,2023-10-07,42.35,44.43,1.88,2.26,False,Spring
S6,2023-10-08,6.84,63.58,9.62,24.29,False,Spring
S6,2023-10-09,41.9,80.75,18.64,90.1,False,Spring
S6,2023-10-10,22.69,39.05,10.2,63.37,True,Spring
S6,2023-10-11,40.49,30.81,2.56,13.02,False,Spring
S6,2023-10-12,26.95,87.92,12.03,87.23,False,Spring
S6,2023-10-13,35.04,51.06,14.85,80.01,False,Spring
S6,2023-10-14,25.13,60.02,10.16,7.76,False,Spring
S6,2023-10-15,38.94,40.59,0.18,60.74,False,Spring
S6,2023-10-16,8.73,47.74,11.99,90.51,False,Spring
S6,2023-10-17,38.0,22.23,1.76,66.29,False,Spring
S6,2023-10-18,12.59,44.98,9.85,42.86,True,Spring
S6,2023-10-19,23.85,58.99,11.21,55.44,False,Spring
S6,2023-10-20,10.27,36.67,18.24,51.23,False,Spring
S6,2023-10-21,34.14,83.29,0.1,14.75,True,Spring
S6,2023-10-22,29.18,14.62,1.79,75.65,False,Spring
S6,2023-10-23,28.06,34.76,19.11,78.2,True,Spring
S6,2023-10-24,25.72,83.75,8.78,8.64,False,Spring
S6,2023-10-25,9.34,70.91,9.82,44.29,False,Spring
S6,2023-10-26,17.48,26.25,17.26,17.25,False,Spring
S6,2023-10-27,17.34,71.78,12.86,56.52,False,Spring
S6,2023-10-28,21.27,16.93,7.68,40.34,True,Spring
S6,2023-10-29,44.94,85.26,1.76,73.61,True,Spring
S6,2023-10-30,25.3,87.64,11.3,86.96,False,Spring
S6,2023-10-31,6.94,40.52,0.25,53.4,False,Spring
S6,2023-11-01,21.76,79.99,3.9,40.72,False,Spring
S6,2023-11-02,41.35,41.32,13.54,52.34,False,Spring
S6,2023-11-03,30.26,88.69,17.23,51.98,True,Spring
S6,2023-11-04,14.59,81.82,9.98,60.42,False,Spring
S6,2023-11-05,31.47,47.46,12.19,36.92,False,Spring
S6,2023-11-06,42.79,66.34,19.99,47.66,False,Spring
S6,2023-11-07,18.96,43.22,6.35,29.01,False,Spring
S6,2023-11-08,36.8,39.33,0.99,88.25,False,Spring
S6,2023-11-09,8.5,61.9,14.22,29.01,False,Spring
S6,2023-11-10,43.09,49.24,18.37,84.24,False,Spring
S6,2023-11-11,16.24,15.65,17.65,9.02,False,Spring
S6,2023-11-12,23.42,40.44,2.74,13.18,True,Spring
S6,2023-11-13,12.81,73.65,13.66,98.8,False,Spring
S6,2023-11-14,40.49,61.76,4.97,70.25,False,Spring
S6,2023-11-15,38.79,34.7,2.02,23.71,False,Spring
S6,2023-11-16,44.7,70.96,12.73,46.83,False,Spring
S6,2023-11-17,12.78,62.8,1.56,48.05,False,Spring
S6,2023-11-18,19.62,69.52,19.47,32.09,False,Spring
S6,2023-11-19,17.92,13.38,10.3,99.12,False,Spring
S6,2023-11-20,7.22,22.14,7.57,32.02,False,Spring
S6,2023-11-21,5.32,79.91,17.3,4.04,True,Spring
S6,2023-11-22,6.73,85.57,9.39,38.84,False,Spring
S6,2023-11-23,7.21,35.7,5.38,89.05,False,Spring
S6,2023-11-24,25.13,12.04,1.77,40.6,True,Spring
S6,2023-11-25,17.45,81.83,3.78,84.28,True,Spring
S6,2023-11-26,20.55,20.04,7.99,89.66,False,Spring
S6,2023-11-27,12.33,64.35,12.4,68.89,False,Spring
S6,2023-11-28,31.7,44.52,11.65,87.71,False,Spring
S6,2023-11-29,41.96,77.95,5.65,35.37,True,Spring
S6,2023-11-30,27.32,82.3,14.48,76.08,False,Spring
S6,2023-12-01,37.68,43.02,8.75,98.59,False,Summer
S6,2023-12-02,16.33,13.59,16.66,7.15,True,Summer
S6,2023-12-03,22.61,11.18,4.68,48.3,False,Summer
S6,2023-12-04,44.45,64.6,2.04,63.54,True,Summer
S6,2023-12-05,18.1,67.43,8.17,93.95,False,Summer
S6,2023-12-06,23.83,31.14,4.54,50.28,False,Summer
S6,2023-12-07,12.75,27.64,14.78,16.14,True,Summer
S6,2023-12-08,24.9,30.3,9.22,75.73,False,Summer
S6,2023-12-09,35.03,34.22,7.8,40.09,False,Summer
S6,2023-12-10,14.74,31.85,3.37,2.93,False,Summer
S6,2023-12-11,25.26,14.2,0.21,90.25,True,Summer
S6,2023-12-12,8.46,81.17,13.42,91.32,False,Summer
S6,2023-12-13,20.56,33.91,11.09,95.87,True,Summer
S6,2023-12-14,12.26,28.95,13.21,47.09,False,Summer
S6,2023-12-15,23.86,69.99,9.22,39.47,False,Summer
S6,2023-12-16,19.9,29.24,14.93,1.45,False,Summer
S6,2023-12-17,7.63,21.66,12.05,42.16,False,Summer
S6,2023-12-18,13.87,36.55,14.23,68.45,False,Summer
S6,2023-12-19,6.64,61.52,0.43,60.25,False,Summer
S6,2023-12-20,8.92,40.22,4.26,64.9,True,Summer
S6,2023-12-21,38.72,37.5,5.41,5.53,False,Summer
S6,2023-12-22,7.29,55.91,14.81,55.6,False,Summer
S6,2023-12-23,16.11,12.33,3.18,59.35,False,Summer
S6,2023-12-24,13.69,17.35,1.69,8.46,False,Summer
S6,2023-12-25,42.02,67.59,6.63,57.95,False,Summer
S6,2023-12-26,15.67,28.82,4.17,68.0,False,Summer
S6,2023-12-27,38.66,17.93,17.09,94.33,True,Summer
S6,2023-12-28,42.44,64.31,0.42,58.39,True,Summer
S6,2023-12-29,18.39,74.72,1.8,93.21,False,Summer
S6,2023-12-30,8.62,81.55,12.46,24.76,False,Summer
S6,2023-12-31,29.37,82.9,8.17,47.03,True,Summer
S6,2024-01-01,11.33,29.03,6.47,71.13,False,Summer
S6,2024-01-02,17.81,50.8,5.85,53.66,False,Summer
S6,2024-01-03,30.32,64.85,16.24,4.75,False,Summer
S6,2024-01-04,29.87,13.11,16.5,45.09,True,Summer
S6,2024-01-05,10.93,72.49,15.64,95.07,True,Summer
S6,2024-01-06,28.98,39.98,3.18,84.76,True,Summer
S6,2024-01-07,17.76,11.56,6.85,0.89,True,Summer
S6,2024-01-08,30.73,60.59,7.58,12.28,False,Summer
S6,2024-01-09,42.13,72.6,2.96,7.1,False,Summer
S6,2024-01-10,20.05,61.47,4.7,9.37,False,Summer
S6,2024-01-11,39.92,56.38,9.51,90.86,False,Summer
S6,2024-01-12,28.75,22.84,16.76,56.27,True,Summer
S6,2024-01-13,35.8,88.47,4.89,37.09,False,Summer
S6,2024-01-14,41.07,49.8,7.81,4.42,True,Summer
S6,2024-01-15,35.26,44.64,17.18,30.35,False,Summer
S6,2024-01-16,15.04,14.79,10.68,46.45,False,Summer
S6,2024-01-17,17.38,15.28,15.6,58.33,False,Summer
S6,2024-01-18,32.39,44.55,7.36,27.28,False,Summer
S6,2024-01-19,7.54,73.53,1.02,38.97,True,Summer
S6,2024-01-20,29.41,21.66,19.64,85.68,False,Summer
S6,2024-01-21,15.34,27.29,3.99,34.43,False,Summer
S6,2024-01-22,32.77,29.48,2.9,41.45,True,Summer
S6,2024-01-23,22.14,64.72,19.3,7.43,False,Summer
S6,2024-01-24,11.79,22.29,19.1,21.67,False,Summer
S6,2024-01-25,23.25,41.76,2.84,45.1,True,Summer
S6,2024-01-26,38.64,10.63,4.38,18.27,True,Summer
S6,2024-01-27,38.56,55.09,13.86,61.31,False,Summer
S6,2024-01-28,24.58,49.59,13.81,83.63,False,Summer
S6,2024-01-29,37.26,40.8,9.03,80.62,False,Summer
S6,2024-01-30,33.26,40.62,17.51,7.61,True,Summer
S6,2024-01-31,41.68,77.7,11.5,22.94,False,Summer
S6,2024-02-01,7.55,42.61,7.71,75.26,False,Summer
S6,2024-02-02,37.68,88.52,19.06,74.39,False,Summer
S6,2024-02-03,14.79,20.37,8.51,46.42,True,Summer
S6,2024-02-04,30.65,86.79,0.6,7.58,False,Summer
S6,2024-02-05,44.01,68.77,4.19,37.18,True,Summer
S6,2024-02-06,41.69,64.51,9.27,25.75,True,Summer
S6,2024-02-07,44.6,82.95,7.17,75.43,False,Summer
S6,2024-02-08,37.39,28.74,9.45,64.62,False,Summer
S6,2024-02-09,41.63,72.04,15.61,63.63,False,Summer
S6,2024-02-10,28.08,30.83,7.03,31.84,False,Summer
S6,2024-02-11,15.37,21.03,3.82,34.9,False,Summer
S6,2024-02-12,16.15,56.23,16.97,80.58,True,Summer
S6,2024-02-13,40.67,83.07,1.93,40.28,False,Summer
S6,2024-02-14,7.06,18.32,1.78,8.92,True,Summer
S6,2024-02-15,11.08,39.95,15.77,23.35,False,Summer
S6,2024-02-16,38.45,45.54,9.47,50.17,False,Summer
S6,2024-02-17,30.45,15.05,5.88,54.4,False,Summer
S6,2024-02-18,5.21,14.67,3.73,20.76,False,Summer
S6,2024-02-19,25.1,33.41,14.3,10.79,False,Summer
S6,2024-02-20,30.07,34.39,17.73,53.4,True,Summer
S6,2024-02-21,42.49,71.8,5.13,81.07,False,Summer
S6,2024-02-22,18.61,42.0,2.82,92.87,True,Summer
S6,2024-02-23,7.53,83.56,8.2,9.61,False,Summer
S6,2024-02-24,32.89,37.05,10.35,49.61,True,Summer
S6,2024-02-25,31.79,63.71,5.69,63.21,True,Summer
S6,2024-02-26,14.16,66.08,8.56,51.12,True,Summer
S6,2024-02-27,8.49,73.16,9.69,58.62,False,Summer
S6,2024-02-28,24.92,12.78,12.54,19.1,True,Summer
S6,2024-02-29,31.91,54.25,14.43,96.76,True,Summer
S6,2024-03-01,9.19,49.76,12.14,21.71,False,Autumn
S6,2024-03-02,35.67,20.13,15.33,45.87,False,Autumn
S6,2024-03-03,22.04,83.09,0.6,47.39,False,Autumn
S6,2024-03-04,9.9,44.19,18.28,42.18,False,Autumn
S6,2024-03-05,13.04,24.51,19.65,96.89,False,Autumn
S6,2024-03-06,15.64,40.59,13.09,24.39,False,Autumn
S6,2024-03-07,27.89,35.96,19.73,1.0,False,Autumn
S6,2024-03-08,7.37,50.97,8.62,90.69,True,Autumn
S6,2024-03-09,26.1,39.88,3.22,72.26,False,Autumn
S6,2024-03-10,29.26,31.96,10.75,38.15,False,Autumn
S6,2024-03-11,9.28,47.4,19.3,86.81,False,Autumn
S6,2024-03-12,6.57,87.59,1.8,86.08,True,Autumn
S6,2024-03-13,9.36,84.4,4.65,25.19,True,Autumn
S6,2024-03-14,22.28,82.81,7.17,29.67,True,Autumn
S6,2024-03-15,37.5,62.72,4.12,9.1,False,Autumn
S6,2024-03-16,13.31,18.14,5.04,78.61,True,Autumn
S6,2024-03-17,42.35,70.83,12.9,61.59,True,Autumn
S6,2024-03-18,14.75,31.67,11.2,16.43,True,Autumn
S6,2024-03-19,25.03,16.71,19.29,56.7,False,Autumn
S6,2024-03-20,21.28,65.31,8.93,26.49,True,Autumn
S6,2024-03-21,31.56,84.47,5.53,50.66,False,Autumn
S6,2024-03-22,9.39,21.93,8.27,73.3,True,Autumn
S6,2024-03-23,19.62,40.49,5.33,50.8,False,Autumn
S6,2024-03-24,21.46,70.79,9.83,92.72,False,Autumn
S6,2024-03-25,10.96,74.1,4.14,51.81,True,Autumn
S6,2024-03-26,8.51,66.85,3.64,88.6,False,Autumn
S6,2024-03-27,42.43,39.6,10.14,6.61,False,Autumn
S6,2024-03-28,24.65,79.19,10.54,60.99,False,Autumn
S6,2024-03-29,33.94,49.05,10.57,10.47,True,Autumn
S6,2024-03-30,22.44,44.14,2.26,82.64,True,Autumn
S6,2024-03-31,30.74,14.12,19.0,98.35,False,Autumn
S6,2024-04-01,33.97,27.59,13.75,17.66,False,Autumn
S6,2024-04-02,16.17,17.16,12.07,1.86,True,Autumn
S6,2024-04-03,21.07,73.03,19.6,80.54,True,Autumn
S6,2024-04-04,39.94,25.24,12.19,96.23,True,Autumn
S6,2024-04-05,8.79,36.44,13.73,75.89,True,Autumn
S6,2024-04-06,32.89,61.99,15.08,96.56,False,Autumn
S6,2024-04-07,16.09,42.96,15.86,11.65,True,Autumn
S6,2024-04-08,17.28,43.81,16.93,64.56,True,Autumn
S6,2024-04-09,13.22,84.49,10.36,72.26,False,Autumn
S6,2024-04-10,14.49,80.83,17.78,41.28,True,Autumn
S6,2024-04-11,44.91,20.44,19.22,42.35,False,Autumn
S6,2024-04-12,24.03,83.89,4.72,76.41,False,Autumn
S6,2024-04-13,17.94,82.15,11.42,64.83,False,Autumn
S6,2024-04-14,35.1,38.61,13.2,5.65,True,Autumn
S6,2024-04-15,43.77,45.57,0.08,91.27,False,Autumn
S6,2024-04-16,41.8,82.04,1.72,77.92,True,Autumn
S6,2024-04-17,28.78,63.98,5.74,41.26,False,Autumn
S6,2024-04-18,8.97,89.45,14.24,0.44,False,Autumn
S6,2024-04-19,39.56,21.33,15.62,20.59,True,Autumn
S6,2024-04-20,34.24,67.85,5.35,95.78,True,Autumn
S6,2024-04-21,12.92,15.85,1.65,68.54,False,Autumn
S6,2024-04-22,28.37,85.94,12.02,43.52,False,Autumn
S6,2024-04-23,20.5,50.21,10.85,56.42,False,Autumn
S6,2024-04-24,14.47,35.93,4.13,66.6,False,Autumn
S6,2024-04-25,25.79,80.75,0.55,0.15,False,Autumn
S6,2024-04-26,44.4,15.73,11.58,13.04,False,Autumn
S6,2024-04-27,36.4,82.04,13.1,11.93,False,Autumn
S6,2024-04-28,37.39,57.79,17.79,96.57,False,Autumn
S6,2024-04-29,42.41,58.6,17.82,4.05,False,Autumn
S6,2024-04-30,12.49,49.57,1.97,14.76,False,Autumn
S6,2024-05-01,17.94,37.63,0.62,5.36,True,Autumn
S6,2024-05-02,6.25,21.94,11.5,36.94,True,Autumn
S6,2024-05-03,14.23,19.22,1.58,36.87,False,Autumn
S6,2024-05-04,19.97,89.53,7.84,33.45,False,Autumn
S6,2024-05-05,21.73,51.34,12.4,3.06,True,Autumn
S6,2024-05-06,21.96,11.3,4.94,58.71,True,Autumn
S6,2024-05-07,24.99,48.1,1.54,73.64,False,Autumn
S6,2024-05-08,23.13,37.62,0.52,76.5,False,Autumn
S6,2024-05-09,31.69,56.33,17.02,31.59,False,Autumn
S6,2024-05-10,27.87,74.53,6.24,22.59,False,Autumn
S6,2024-05-11,20.67,89.64,18.95,26.8,False,Autumn
S6,2024-05-12,24.57,12.78,17.13,83.41,True,Autumn
S6,2024-05-13,12.49,44.08,16.52,67.34,True,Autumn
S6,2024-05-14,12.8,53.71,17.6,87.12,False,Autumn
S6,2024-05-15,10.89,10.23,19.98,47.41,False,Autumn
S6,2024-05-16,38.45,52.35,13.36,44.02,False,Autumn
S6,2024-05-17,17.25,23.29,19.07,8.15,True,Autumn
S6,2024-05-18,7.35,79.07,7.78,45.83,False,Autumn
S6,2024-05-19,12.86,41.22,8.64,35.68,True,Autumn
S6,2024-05-20,13.0,16.38,19.13,66.03,False,Autumn
S6,2024-05-21,43.03,15.54,18.02,62.85,True,Autumn
S6,2024-05-22,30.45,18.33,1.82,2.46,False,Autumn
S6,2024-05-23,21.87,87.58,17.88,70.44,False,Autumn
S6,2024-05-24,30.35,76.14,4.86,35.52,False,Autumn
S6,2024-05-25,33.36,87.23,15.24,69.76,False,Autumn
S6,2024-05-26,20.92,45.36,2.44,27.18,False,Autumn
S6,2024-05-27,16.95,67.05,9.73,8.54,False,Autumn
S6,2024-05-28,33.86,21.32,9.53,38.23,True,Autumn
S6,2024-05-29,19.47,46.01,8.42,38.54,False,Autumn
S6,2024-05-30,25.14,58.8,5.25,61.44,False,Autumn
S6,2024-05-31,20.79,41.97,9.15,52.39,True,Autumn
S6,2024-06-01,5.85,89.46,14.94,92.43,True,Winter
S6,2024-06-02,33.45,39.71,3.46,55.76,False,Winter
S6,2024-06-03,35.28,36.68,0.03,24.19,False,Winter
S6,2024-06-04,29.09,23.87,2.1,73.03,True,Winter
S6,2024-06-05,11.81,39.67,11.92,0.13,True,Winter
S6,2024-06-06,9.93,15.28,3.25,9.76,False,Winter
S6,2024-06-07,20.36,68.92,4.33,40.51,False,Winter
S6,2024-06-08,19.78,12.27,4.46,79.77,False,Winter
S6,2024-06-09,41.7,66.9,7.38,80.73,True,Winter
S6,2024-06-10,38.06,53.76,13.3,93.95,False,Winter
S6,2024-06-11,19.78,50.47,0.38,79.83,False,Winter
S6,2024-06-12,26.66,63.61,7.56,55.67,True,Winter
S6,2024-06-13,15.72,73.28,13.64,71.53,True,Winter
S6,2024-06-14,35.69,35.76,5.44,24.1,False,Winter
S6,2024-06-15,36.59,39.55,5.01,20.44,True,Winter
S6,2024-06-16,28.4,26.42,15.93,31.5,False,Winter
S6,2024-06-17,7.23,53.04,14.92,47.24,True,Winter
S6,2024-06-18,21.65,22.12,2.68,85.77,False,Winter
S6,2024-06-19,38.48,51.09,17.33,26.57,False,Winter
S6,2024-06-20,36.08,65.55,3.36,10.81,False,Winter
S6,2024-06-21,17.52,73.35,9.68,32.03,False,Winter
S6,2024-06-22,28.23,77.96,9.92,15.62,True,Winter
S6,2024-06-23,13.21,61.03,3.26,80.44,False,Winter
S6,2024-06-24,29.73,66.86,16.51,77.0,True,Winter
S6,2024-06-25,40.42,86.27,12.64,29.96,False,Winter
S6,2024-06-26,22.47,61.29,12.33,97.8,False,Winter
S6,2024-06-27,6.45,30.27,13.94,33.7,False,Winter
S6,2024-06-28,6.63,48.74,5.09,66.8,False,Winter
S6,2024-06-29,14.87,82.85,5.22,89.46,False,Winter
S6,2024-06-30,17.8,86.35,16.58,73.13,False,Winter
S6,2024-07-01,32.15,53.61,15.55,83.9,True,Winter
S6,2024-07-02,7.98,16.19,1.05,56.8,False,Winter
S6,2024-07-03,40.35,37.98,13.46,9.2,False,Winter
S6,2024-07-04,22.61,12.7,7.02,67.8,False,Winter
S6,2024-07-05,26.43,12.38,1.76,3.94,False,Winter
S6,2024-07-06,24.54,30.04,17.45,32.06,False,Winter
S6,2024-07-07,16.57,85.0,1.91,90.28,False,Winter
S6,2024-07-08,9.92,75.89,18.61,60.88,False,Winter
S6,2024-07-09,11.26,59.16,3.94,64.57,False,Winter
S6,2024-07-10,5.44,83.02,5.26,63.44,True,Winter
S6,2024-07-11,6.56,68.97,19.47,71.01,False,Winter
S6,2024-07-12,30.83,41.85,18.81,69.76,False,Winter
S6,2024-07-13,42.04,53.39,14.57,5.88,False,Winter
S6,2024-07-14,23.66,48.14,8.73,72.81,False,Winter
S6,2024-07-15,40.19,29.77,0.4,6.32,False,Winter
S6,2024-07-16,17.18,89.09,3.83,97.29,True,Winter
S6,2024-07-17,5.75,88.02,19.49,63.62,True,Winter
S6,2024-07-18,43.2,10.61,4.66,82.0,False,Winter
S6,2024-07-19,33.91,52.52,13.05,86.35,True,Winter
S6,2024-07-20,34.77,13.31,15.71,38.15,False,Winter
S6,2024-07-21,18.2,33.17,19.82,27.74,False,Winter
S6,2024-07-22,30.93,61.4,16.94,69.19,False,Winter
S6,2024-07-23,26.0,67.3,7.25,18.12,True,Winter
S6,2024-07-24,39.94,36.79,2.59,82.65,False,Winter
S6,2024-07-25,11.18,58.93,18.91,40.46,False,Winter
S6,2024-07-26,12.1,13.13,1.07,50.92,False,Winter
S6,2024-07-27,28.28,53.87,13.77,11.11,False,Winter
S6,2024-07-28,24.1,42.33,17.37,58.15,True,Winter
S6,2024-07-29,15.51,30.58,17.97,54.46,False,Winter
S6,2024-07-30,31.12,73.23,0.53,57.12,False,Winter
S6,2024-07-31,43.97,17.81,16.31,27.14,True,Winter
S6,2024-08-01,38.5,20.11,0.84,22.47,False,Winter
S6,2024-08-02,33.59,86.19,4.7,66.7,False,Winter
S6,2024-08-03,12.62,88.13,5.23,85.35,False,Winter
S6,2024-08-04,5.04,69.75,9.08,84.42,False,Winter
S6,2024-08-05,11.65,41.88,7.63,63.71,False,Winter
S6,2024-08-06,13.96,47.39,9.07,64.28,False,Winter
S6,2024-08-07,42.48,35.66,4.88,77.25,True,Winter
S6,2024-08-08,20.24,81.9,14.43,80.6,False,Winter
S6,2024-08-09,10.44,47.88,16.07,24.82,True,Winter
S6,2024-08-10,24.51,31.96,5.43,83.63,False,Winter
S6,2024-08-11,9.97,80.1,15.61,30.86,True,Winter
S6,2024-08-12,9.29,38.71,1.29,87.27,True,Winter
S6,2024-08-13,15.65,61.35,7.34,68.86,False,Winter
S6,2024-08-14,43.64,29.47,12.19,85.82,False,Winter
S6,2024-08-15,38.61,64.34,4.79,47.87,True,Winter
S6,2024-08-16,14.35,78.18,7.76,29.97,True,Winter
S6,2024-08-17,29.69,74.93,6.44,63.3,False,Winter
S6,2024-08-18,40.31,42.59,7.43,59.45,False,Winter
S6,2024-08-19,12.26,17.23,19.94,7.6,True,Winter
S6,2024-08-20,10.35,13.08,14.29,35.09,False,Winter
S6,2024-08-21,28.98,33.63,19.71,58.8,True,Winter
S6,2024-08-22,25.6,13.05,14.19,24.12,True,Winter
S6,2024-08-23,16.38,52.09,14.81,92.14,False,Winter
S6,2024-08-24,40.47,15.03,17.88,19.13,False,Winter
S6,2024-08-25,38.39,22.32,17.73,93.33,False,Winter
S6,2024-08-26,13.26,84.23,1.98,79.16,True,Winter
S6,2024-08-27,16.22,76.93,3.23,28.31,False,Winter
S6,2024-08-28,33.04,18.18,0.64,41.97,False,Winter
S6,2024-08-29,13.26,35.75,6.4,48.26,False,Winter
S6,2024-08-30,14.6,14.07,15.88,38.54,False,Winter
S6,2024-08-31,16.74,72.3,12.56,19.98,False,Winter
S6,2024-09-01,43.6,15.99,7.56,16.19,True,Spring
S6,2024-09-02,43.8,28.47,2.48,31.44,True,Spring
S6,2024-09-03,24.01,51.17,3.66,6.45,True,Spring
S6,2024-09-04,26.44,13.14,6.84,48.48,False,Spring
S6,2024-09-05,22.66,24.32,6.56,84.86,True,Spring
S6,2024-09-06,25.23,14.52,19.33,28.93,False,Spring
S6,2024-09-07,33.87,59.85,4.63,72.06,False,Spring
S6,2024-09-08,26.85,22.24,3.14,2.42,False,Spring
S6,2024-09-09,11.9,59.12,16.78,96.06,False,Spring
S6,2024-09-10,36.65,53.57,13.96,56.31,True,Spring
S6,2024-09-11,10.98,26.85,14.13,44.62,False,Spring
S6,2024-09-12,16.37,45.3,14.37,66.0,True,Spring
S6,2024-09-13,40.99,28.03,5.62,22.12,False,Spring
S6,2024-09-14,7.0,11.15,9.88,63.75,True,Spring
S6,2024-09-15,37.57,44.9,10.24,9.5,False,Spring
S6,2024-09-16,37.86,18.11,12.77,50.97,False,Spring
S6,2024-09-17,8.84,22.17,10.38,64.98,False,Spring
S6,2024-09-18,21.8,59.66,2.64,85.04,False,Spring
S6,2024-09-19,43.65,41.48,4.0,56.37,False,Spring
S6,2024-09-20,42.36,75.15,8.91,45.6,False,Spring
S6,2024-09-21,35.31,18.54,19.48,25.23,True,Spring
S6,2024-09-22,40.87,71.92,3.65,92.14,False,Spring
S6,2024-09-23,7.02,15.92,7.96,91.6,False,Spring
S7,2023-09-25,20.23,29.53,17.25,94.58,False,Spring
S7,2023-09-26,9.0,28.32,14.28,31.33,False,Spring
S7,2023-09-27,17.26,40.27,16.41,83.0,False,Spring
S7,2023-09-28,15.98,10.35,1.09,55.17,False,Spring
S7,2023-09-29,5.41,88.21,18.78,83.95,False,Spring
S7,2023-09-30,43.85,62.62,2.96,11.76,True,Spring
S7,2023-10-01,33.62,39.04,1.76,99.63,True,Spring
S7,2023-10-02,28.65,31.57,6.13,17.99,True,Spring
S7,2023-10-03,11.69,56.95,3.01,58.86,True,Spring
S7,2023-10-04,44.32,29.47,8.0,45.26,False,Spring
S7,2023-10-05,6.1,42.36,2.44,77.91,True,Spring
S7,2023-10-06,5.11,38.42,18.67,24.51,False,Spring
S7,2023-10-07,8.98,84.86,9.03,63.24,True,Spring
S7,2023-10-08,23.52,57.29,4.43,30.66,False,Spring
S7,2023-10-09,31.44,61.33,3.0,5.92,True,Spring
S7,2023-10-10,23.21,12.14,15.92,33.84,False,Spring
S7,2023-10-11,36.61,36.44,15.95,24.52,True,Spring
S7,2023-10-12,19.65,52.03,10.92,39.2,False,Spring
S7,2023-10-13,35.1,60.36,14.12,37.59,True,Spring
S7,2023-10-14,22.39,44.71,3.97,46.2,False,Spring
S7,2023-10-15,38.0,41.05,11.2,72.66,False,Spring
S7,2023-10-16,23.36,52.63,2.49,86.33,True,Spring
S7,2023-10-17,25.35,60.33,2.97,38.55,False,Spring
S7,2023-10-18,18.46,18.6,9.13,52.11,False,Spring
S7,2023-10-19,22.37,16.21,16.21,30.96,False,Spring
S7,2023-10-20,42.46,55.93,9.93,48.75,True,Spring
S7,2023-10-21,41.72,66.17,19.29,90.11,False,Spring
S7,2023-10-22,18.13,70.47,10.25,44.97,False,Spring
S7,2023-10-23,36.5,71.52,4.33,92.41,False,Spring
S7,2023-10-24,11.53,29.52,8.45,31.09,False,Spring
S7,2023-10-25,34.43,29.96,8.18,96.03,True,Spring
S7,2023-10-26,16.33,57.72,16.67,92.46,False,Spring
S7,2023-10-27,31.47,33.11,19.0,72.0,False,Spring
S7,2023-10-28,10.34,82.86,0.95,1.68,False,Spring
S7,2023-10-29,37.47,26.2,16.15,11.1,True,Spring
S7,2023-10-30,44.03,13.33,8.86,3.0,False,Spring
S7,2023-10-31,27.37,86.67,7.11,84.54,False,Spring
S7,2023-11-01,12.34,53.85,7.41,60.01,True,Spring
S7,2023-11-02,9.03,23.26,14.12,40.97,True,Spring
S7,2023-11-03,12.2,74.1,7.55,49.16,False,Spring
S7,2023-11-04,44.62,79.31,14.11,38.96,False,Spring
S7,2023-11-05,13.13,46.25,14.24,98.28,False,Spring
S7,2023-11-06,41.55,69.91,13.2,30.24,False,Spring
S7,2023-11-07,44.07,68.35,19.24,68.77,False,Spring
S7,2023-11-08,25.53,43.97,10.15,33.62,False,Spring
S7,2023-11-09,44.1,65.92,8.75,26.06,False,Spring
S7,2023-11-10,17.19,49.99,3.6,76.9,False,Spring
S7,2023-11-11,12.84,49.62,2.23,16.56,False,Spring
S7,2023-11-12,6.61,13.33,5.87,84.68,False,Spring
S7,2023-11-13,10.28,22.76,5.51,36.19,False,Spring
S7,2023-11-14,34.59,85.43,9.37,29.73,False,Spring
S7,2023-11-15,42.95,78.88,4.87,73.04,False,Spring
S7,2023-11-16,32.36,58.47,5.01,99.53,False,Spring
S7,2023-11-17,36.83,55.93,11.39,46.45,False,Spring
S7,2023-11-18,6.4,52.54,0.97,82.55,False,Spring
S7,2023-11-19,19.26,49.53,12.92,88.21,False,Spring
S7,2023-11-20,21.95,70.25,1.06,30.44,False,Spring
S7,2023-11-21,18.31,61.88,19.29,34.99,True,Spring
S7,2023-11-22,12.8,77.33,11.6,82.1,True,Spring
S7,2023-11-23,8.66,87.64,11.03,36.17,False,Spring
S7,2023-11-24,12.85,75.0,19.65,49.02,False,Spring
S7,2023-11-25,19.09,87.19,16.36,51.94,True,Spring
S7,2023-11-26,16.03,22.72,9.95,16.67,True,Spring
S7,2023-11-27,7.99,85.65,15.25,48.99,False,Spring
S7,2023-11-28,6.5,33.24,6.18,72.19,False,Spring
S7,2023-11-29,39.15,50.63,10.75,36.15,False,Spring
S7,2023-11-30,20.32,25.87,10.58,8.36,True,Spring
S7,2023-12-01,22.69,88.14,5.84,52.0,False,Summer
