date,building_id,site_id,energy_kwh,outdoor_temp,humidity,season,possibility_of_rain
2024-02-20,B43,S1,0.5064444000000001,5.26,87.34,Summer,False
2024-02-21,B43,S1,0.5243238000000001,8.27,52.94,Summer,True
2024-02-22,B43,S10,0.5720814000000001,16.31,27.65,Summer,False
2024-02-23,B43,S7,0.5079294000000001,5.51,10.61,Summer,True
2024-02-24,B43,S4,0.6597558000000001,31.07,18.47,Summer,False
2024-02-25,B43,S10,0.649539,29.35,11.05,Summer,True
2024-02-26,B43,S4,0.7005042,37.93,86.94,Summer,False
2024-02-27,B43,S5,0.5223636,7.94,75.78,Summer,True
2024-02-28,B43,S7,0.5190966000000001,7.39,11.77,Summer,True
2024-02-29,B43,S4,0.6915348000000002,36.42,16.67,Summer,True
2024-03-01,B43,S8,0.548559,12.35,60.37,Autumn,True
2024-03-02,B43,S4,0.5220072000000001,7.88,81.14,Autumn,False
2024-03-03,B43,S7,0.5322834000000001,9.61,71.59,Autumn,True
2024-03-04,B43,S2,0.6877332,35.78,55.22,Autumn,False
2024-03-05,B43,S6,0.5526576000000002,13.04,24.51,Autumn,False
2024-03-06,B43,S3,0.5904360000000001,19.4,51.3,Autumn,True
2024-03-07,B43,S7,0.5507568,12.72,73.82,Autumn,False
2024-03-08,B43,S8,0.5517666000000002,12.89,14.73,Autumn,False
2024-03-09,B43,S5,0.6258978000000002,25.37,67.82,Autumn,False
2024-03-10,B43,S9,0.6086718000000001,22.47,52.98,Autumn,False
2024-03-11,B43,S6,0.5303232000000001,9.28,47.4,Autumn,False
2024-03-12,B43,S10,0.5949504000000001,20.16,27.23,Autumn,False
2024-03-13,B43,S9,0.6636762,31.73,36.07,Autumn,True
2024-03-14,B43,S7,0.6103944000000001,22.76,22.87,Autumn,False
2024-03-15,B43,S1,0.6467472000000001,28.88,83.85,Autumn,False
2024-03-16,B43,S7,0.7379856000000001,44.24,49.15,Autumn,True
2024-03-17,B43,S8,0.7242048000000001,41.92,86.63,Autumn,False
2024-03-18,B43,S1,0.6655770000000002,32.05,42.65,Autumn,False
2024-03-19,B43,S4,0.6299964,26.06,16.92,Autumn,True
2024-03-20,B43,S2,0.739233,44.45,31.75,Autumn,True
2024-03-21,B43,S4,0.6099786,22.69,16.11,Autumn,False
2024-03-22,B43,S10,0.7205220000000001,41.3,20.48,Autumn,False
2024-03-23,B43,S6,0.5917428,19.62,40.49,Autumn,False
2024-03-24,B43,S1,0.6534594000000001,30.01,17.22,Autumn,False
2024-03-25,B43,S10,0.5435694000000001,11.51,73.11,Autumn,False
2024-03-26,B43,S1,0.6168690000000001,23.85,25.74,Autumn,False
2024-03-27,B43,S5,0.7180866000000001,40.89,74.97,Autumn,False
2024-03-28,B43,S3,0.6539346000000001,30.09,64.76,Autumn,True
2024-03-29,B43,S2,0.6165126000000001,23.79,88.92,Autumn,False
2024-03-30,B43,S5,0.566082,15.3,58.98,Autumn,False
2024-03-31,B43,S1,0.5983362000000001,20.73,88.32,Autumn,True
2024-04-01,B43,S1,0.606474,22.1,65.72,Autumn,True
2024-04-02,B43,S9,0.6922476000000001,36.54,83.29,Autumn,False
2024-04-03,B43,S2,0.6425298000000002,28.17,88.37,Autumn,False
2024-04-04,B43,S8,0.6451434000000001,28.61,73.93,Autumn,False
2024-04-05,B43,S6,0.5274126000000001,8.79,36.44,Autumn,True
2024-04-06,B43,S3,0.694683,36.95,32.84,Autumn,False
2024-04-07,B43,S8,0.6758532,33.78,12.73,Autumn,False
2024-04-08,B43,S7,0.6805458000000001,34.57,11.24,Autumn,False
2024-04-09,B43,S7,0.5289570000000001,9.05,27.3,Autumn,False
2024-04-10,B43,S6,0.5612706000000001,14.49,80.83,Autumn,True
2024-04-11,B43,S2,0.6042762000000002,21.73,65.12,Autumn,False
2024-04-12,B43,S2,0.6099192,22.68,61.4,Autumn,True
2024-04-13,B43,S7,0.5848524,18.46,26.32,Autumn,False
2024-04-14,B43,S6,0.6836940000000001,35.1,38.61,Autumn,True
2024-04-15,B43,S4,0.6269076,25.54,66.3,Autumn,False
2024-04-16,B43,S7,0.6143742000000001,23.43,40.69,Autumn,True
2024-04-17,B43,S1,0.7158294000000002,40.51,55.74,Autumn,False
2024-04-18,B43,S1,0.5387580000000001,10.7,82.43,Autumn,False
2024-04-19,B43,S7,0.6985440000000002,37.6,40.04,Autumn,False
2024-04-20,B43,S5,0.5941188000000001,20.02,16.23,Autumn,True
2024-04-21,B43,S7,0.5890698000000001,19.17,87.67,Autumn,False
2024-04-22,B43,S7,0.5609736000000002,14.44,30.81,Autumn,False
2024-04-23,B43,S2,0.6443712,28.48,18.17,Autumn,False
2024-04-24,B43,S4,0.5223042000000001,7.93,31.99,Autumn,False
2024-04-25,B43,S6,0.6283926000000001,25.79,80.75,Autumn,False
2024-04-26,B43,S10,0.7370946000000002,44.09,55.18,Autumn,False
2024-04-27,B43,S3,0.603504,21.6,50.48,Autumn,False
2024-04-28,B43,S8,0.5814666000000001,17.89,38.74,Autumn,True
2024-04-29,B43,S7,0.6420546000000001,28.09,12.05,Autumn,False
2024-04-30,B43,S6,0.5493906000000001,12.49,49.57,Autumn,False
2024-05-01,B43,S3,0.532521,9.65,40.48,Autumn,True
2024-05-02,B43,S2,0.5858028000000001,18.62,46.17,Autumn,False
2024-05-03,B43,S1,0.5952474000000001,20.21,65.84,Autumn,True
2024-05-04,B43,S9,0.5531328000000001,13.12,87.66,Autumn,False
2024-05-05,B43,S8,0.5284818000000001,8.97,29.38,Autumn,False
2024-05-06,B43,S2,0.7319862,43.23,64.77,Autumn,False
2024-05-07,B43,S4,0.5371542,10.43,14.25,Autumn,False
2024-05-08,B43,S9,0.5458860000000001,11.9,27.97,Autumn,True
2024-05-09,B43,S9,0.7355502,43.83,82.56,Autumn,True
2024-05-10,B43,S3,0.5122656000000001,6.24,17.8,Autumn,False
2024-05-11,B43,S1,0.5097114,5.81,67.45,Autumn,False
2024-05-12,B43,S8,0.5269968,8.72,62.28,Autumn,True
2024-05-13,B43,S1,0.677457,34.05,75.37,Autumn,False
2024-05-14,B43,S2,0.6887430000000001,35.95,66.11,Autumn,True
2024-05-15,B43,S2,0.5922180000000001,19.7,25.54,Autumn,False
2024-05-16,B43,S1,0.5106024000000001,5.96,78.49,Autumn,True
2024-05-17,B43,S10,0.5140476,6.54,58.64,Autumn,False
2024-05-18,B43,S3,0.5722002,16.33,18.97,Autumn,False
2024-05-19,B43,S7,0.6001776000000001,21.04,85.05,Autumn,False
2024-05-20,B43,S7,0.6683688000000001,32.52,49.11,Autumn,False
2024-05-21,B43,S10,0.5340654000000001,9.91,64.46,Autumn,True
2024-05-22,B43,S2,0.5880600000000001,19.0,29.36,Autumn,False
2024-05-23,B43,S7,0.6972372,37.38,12.48,Autumn,False
2024-05-24,B43,S4,0.7078104000000001,39.16,43.08,Autumn,True
2024-05-25,B43,S2,0.7047810000000002,38.65,72.36,Autumn,False
2024-05-26,B43,S1,0.7010982,38.03,19.2,Autumn,False
2024-05-27,B43,S8,0.7028208000000001,38.32,19.27,Autumn,False
2024-05-28,B43,S7,0.5341842,9.93,18.94,Autumn,False
2024-05-29,B43,S9,0.7164828000000001,40.62,17.96,Autumn,False
2024-05-30,B43,S7,0.6933762000000001,36.73,55.5,Autumn,False
2024-05-31,B43,S7,0.567567,15.55,37.86,Autumn,False
2024-06-01,B43,S1,0.6585678000000001,30.87,82.47,Winter,False
2024-06-02,B43,S7,0.7045434,38.61,85.01,Winter,False
2024-06-03,B43,S7,0.6283332000000001,25.78,34.54,Winter,False
2024-06-04,B43,S9,0.7288380000000001,42.7,29.99,Winter,False
2024-06-05,B43,S8,0.7195716000000001,41.14,83.5,Winter,False
2024-06-06,B43,S8,0.7303824000000001,42.96,73.54,Winter,False
2024-06-07,B43,S9,0.6380154000000001,27.41,24.26,Winter,True
2024-06-08,B43,S7,0.6109884000000001,22.86,59.22,Winter,False
2024-06-09,B43,S1,0.6820902000000001,34.83,14.82,Winter,False
2024-06-10,B43,S3,0.5994054000000002,20.91,35.15,Winter,True
2024-06-11,B43,S1,0.5527764000000001,13.06,44.77,Winter,False
2024-06-12,B43,S9,0.6413418,27.97,17.72,Winter,True
2024-06-13,B43,S5,0.5311548,9.42,79.86,Winter,False
2024-06-14,B43,S1,0.5082264000000001,5.56,22.18,Winter,True
2024-06-15,B43,S3,0.61182,23.0,78.29,Winter,True
2024-06-16,B43,S8,0.61479,23.5,76.67,Winter,False
2024-06-17,B43,S5,0.5427972000000001,11.38,85.91,Winter,False
2024-06-18,B43,S2,0.5270562000000001,8.73,25.81,Winter,False
2024-06-19,B43,S4,0.564597,15.05,64.25,Winter,False
2024-06-20,B43,S2,0.5290164000000002,9.06,60.95,Winter,False
2024-06-21,B43,S8,0.6898716000000001,36.14,12.34,Winter,False
2024-06-22,B43,S3,0.6090282000000001,22.53,86.03,Winter,False
2024-06-23,B43,S8,0.7088202000000001,39.33,80.74,Winter,False
2024-06-24,B43,S1,0.6956928000000001,37.12,73.06,Winter,False
2024-06-25,B43,S9,0.5409558000000001,11.07,12.04,Winter,True
2024-06-26,B43,S3,0.6509646000000002,29.59,73.37,Winter,False
2024-06-27,B43,S3,0.591921,19.65,82.26,Winter,True
2024-06-28,B43,S4,0.5515884000000001,12.86,37.39,Winter,True
2024-06-29,B43,S6,0.5635278000000001,14.87,82.85,Winter,False
2024-06-30,B43,S8,0.7165422000000002,40.63,10.75,Winter,False
2024-07-01,B43,S2,0.7214130000000002,41.45,88.81,Winter,False
2024-07-02,B43,S2,0.5695272,15.88,28.28,Winter,False
2024-07-03,B43,S8,0.6857135999999999,35.44,88.74,Winter,True
2024-07-04,B43,S2,0.5893668000000001,19.22,47.69,Winter,True
2024-07-05,B43,S8,0.7098894000000001,39.51,51.97,Winter,False
2024-07-06,B43,S3,0.6251256000000001,25.24,22.61,Winter,False
2024-07-07,B43,S3,0.7018110000000002,38.15,80.97,Winter,True
2024-07-08,B43,S10,0.7033554000000001,38.41,89.9,Winter,False
2024-07-09,B43,S9,0.6406884000000002,27.86,36.14,Winter,False
2024-07-10,B43,S4,0.6125328000000002,23.12,87.31,Winter,False
2024-07-11,B43,S10,0.5533704000000002,13.16,52.13,Winter,False
2024-07-12,B43,S7,0.7397676000000002,44.54,68.41,Winter,False
2024-07-13,B43,S9,0.6205518000000001,24.47,29.76,Winter,False
2024-07-14,B43,S1,0.7139880000000001,40.2,81.91,Winter,False
2024-07-15,B43,S7,0.5249178000000001,8.37,65.42,Winter,True
2024-07-16,B43,S4,0.6038604000000001,21.66,39.26,Winter,False
2024-07-17,B43,S8,0.6538752000000001,30.08,26.73,Winter,False
2024-07-18,B43,S7,0.5686362,15.73,30.4,Winter,False
2024-07-19,B43,S4,0.5158890000000002,6.85,25.48,Winter,False
2024-07-20,B43,S5,0.6349266,26.89,34.45,Winter,False
2024-07-21,B43,S4,0.7205220000000001,41.3,22.86,Winter,True
2024-07-22,B43,S9,0.7233732000000002,41.78,59.33,Winter,True
2024-07-23,B43,S1,0.6576174,30.71,61.89,Winter,False
2024-07-24,B43,S6,0.7124436000000001,39.94,36.79,Winter,False
2024-07-25,B43,S8,0.7204032000000001,41.28,83.51,Winter,False
2024-07-26,B43,S7,0.536679,10.35,39.2,Winter,False
2024-07-27,B43,S3,0.6027912000000001,21.48,63.6,Winter,False
2024-07-28,B43,S4,0.6656958000000002,32.07,21.36,Winter,False
2024-07-29,B43,S9,0.5742792,16.68,72.61,Winter,False
2024-07-30,B43,S4,0.6791796,34.34,43.89,Winter,False
2024-07-31,B43,S5,0.648351,29.15,51.71,Winter,True
2024-08-01,B43,S1,0.5085234000000001,5.61,89.41,Winter,False
2024-08-02,B43,S2,0.7414902000000001,44.83,48.69,Winter,False
2024-08-03,B43,S4,0.6539940000000001,30.1,61.27,Winter,True
2024-08-04,B43,S5,0.5155326000000001,6.79,54.13,Winter,False
2024-08-05,B43,S6,0.544401,11.65,41.88,Winter,False
2024-08-06,B43,S2,0.5963166000000002,20.39,82.99,Winter,False
2024-08-07,B43,S7,0.631422,26.3,56.21,Winter,False
2024-08-08,B43,S7,0.5569344,13.76,34.17,Winter,False
2024-08-09,B43,S9,0.5113746,6.09,28.16,Winter,False
2024-08-10,B43,S7,0.5907924000000001,19.46,87.35,Winter,False
2024-08-11,B43,S7,0.6725862,33.23,51.58,Winter,False
2024-08-12,B43,S7,0.7125624,39.96,66.62,Winter,False
2024-08-13,B43,S10,0.5174334,7.11,85.71,Winter,False
2024-08-14,B43,S1,0.6902874000000002,36.21,38.06,Winter,False
2024-08-15,B43,S7,0.6975342000000001,37.43,26.76,Winter,False
2024-08-16,B43,S5,0.5258682000000001,8.53,20.94,Winter,False
2024-08-17,B43,S9,0.6199578000000001,24.37,29.08,Winter,True
2024-08-18,B43,S9,0.5403618,10.97,67.87,Winter,False
2024-08-19,B43,S1,0.6458562000000001,28.73,72.5,Winter,True
2024-08-20,B43,S10,0.5429754000000001,11.41,10.14,Winter,False
2024-08-21,B43,S9,0.7079886000000001,39.19,74.26,Winter,True
2024-08-22,B43,S7,0.5824170000000002,18.05,80.49,Winter,True
2024-08-23,B43,S4,0.7327584000000001,43.36,40.07,Winter,False
2024-08-24,B43,S8,0.6264918,25.47,20.88,Winter,False
2024-08-25,B43,S7,0.6946236000000001,36.94,18.7,Winter,False
2024-08-26,B43,S7,0.5111964000000001,6.06,76.84,Winter,True
2024-08-27,B43,S9,0.6687252000000001,32.58,37.32,Winter,False
2024-08-28,B43,S5,0.7104834,39.61,78.93,Winter,False
2024-08-29,B43,S7,0.7340652000000001,43.58,87.22,Winter,False
2024-08-30,B43,S7,0.5419656,11.24,30.64,Winter,False
2024-08-31,B43,S10,0.7307388,43.02,37.81,Winter,False
2024-09-01,B43,S2,0.6067116000000001,22.14,12.93,Spring,False
2024-09-02,B43,S3,0.5588352000000001,14.08,15.69,Spring,True
2024-09-03,B43,S9,0.5549148,13.42,80.88,Spring,False
2024-09-04,B43,S10,0.5948316000000002,20.14,82.12,Spring,True
2024-09-05,B43,S1,0.6421734000000001,28.11,15.64,Spring,False
2024-09-06,B43,S4,0.612414,23.1,50.44,Spring,False
2024-09-07,B43,S5,0.5277096,8.84,23.19,Spring,False
2024-09-08,B43,S4,0.5059692000000001,5.18,59.65,Spring,False
2024-09-09,B43,S10,0.6729426000000001,33.29,59.09,Spring,True
2024-09-10,B43,S3,0.5338872000000001,9.88,44.85,Spring,False
2024-09-11,B43,S5,0.5601420000000001,14.3,57.2,Spring,False
2024-09-12,B43,S2,0.5738040000000001,16.6,16.48,Spring,False
2024-09-13,B43,S9,0.7289568000000001,42.72,53.52,Spring,True
2024-09-14,B43,S8,0.6256602000000001,25.33,25.26,Spring,True
2024-09-15,B43,S10,0.691119,36.35,86.38,Spring,False
2024-09-16,B43,S8,0.7124436000000001,39.94,81.56,Spring,False
2024-09-17,B43,S9,0.5372730000000001,10.45,22.58,Spring,True
2024-09-18,B43,S4,0.6871986000000002,35.69,70.96,Spring,False
2024-09-19,B43,S5,0.6555978000000001,30.37,44.72,Spring,False
2024-09-20,B43,S5,0.5465988,12.02,26.44,Spring,False
2024-09-21,B43,S5,0.7157106000000001,40.49,87.31,Spring,False
2024-09-22,B43,S6,0.7179678,40.87,71.92,Spring,False
2024-09-23,B43,S8,0.5784966,17.39,36.93,Spring,True
2023-09-25,B44,S10,5.79894525,36.55,87.06,Spring,False
2023-09-26,B44,S10,4.8570831,17.62,60.15,Spring,False
2023-09-27,B44,S5,5.78401875,36.25,46.5,Spring,True
2023-09-28,B44,S1,5.8720851000000005,38.02,80.03,Spring,True
2023-09-29,B44,S6,4.2311652,5.04,87.5,Spring,False
2023-09-30,B44,S9,4.7336906999999995,15.14,78.01,Spring,False
2023-10-01,B44,S4,4.47745245,9.99,58.3,Spring,True
2023-10-02,B44,S9,5.43971415,29.33,50.77,Spring,True
2023-10-03,B44,S9,5.8193448,36.96,12.38,Spring,False
2023-10-04,B44,S10,4.715778899999999,14.78,68.83,Spring,True
2023-10-05,B44,S9,5.2491525,25.5,63.71,Spring,False
2023-10-06,B44,S6,4.989431399999999,20.28,32.94,Spring,False
2023-10-07,B44,S1,5.5874865,32.3,25.43,Spring,False
2023-10-08,B44,S5,6.153200849999999,43.67,53.23,Spring,False
2023-10-09,B44,S2,5.8501929,37.58,83.2,Spring,True
2023-10-10,B44,S4,5.0541129,21.58,22.31,Spring,False
2023-10-11,B44,S2,4.24260885,5.27,40.57,Spring,False
2023-10-12,B44,S7,4.95808575,19.65,52.03,Spring,False
2023-10-13,B44,S1,6.07757325,42.15,21.56,Spring,False
2023-10-14,B44,S4,5.7725751,36.02,49.4,Spring,False
2023-10-15,B44,S3,4.525714799999999,10.96,56.58,Spring,True
2023-10-16,B44,S2,5.52529275,31.05,64.17,Spring,True
2023-10-17,B44,S4,4.9675392,19.84,55.57,Spring,True
2023-10-18,B44,S6,4.60681545,12.59,44.98,Spring,True
2023-10-19,B44,S10,6.0910071,42.42,22.2,Spring,False
2023-10-20,B44,S4,5.971595100000001,40.02,25.86,Spring,False
2023-10-21,B44,S9,4.500837300000001,10.46,31.89,Spring,False
2023-10-22,B44,S1,4.78493835,16.17,12.93,Spring,True
2023-10-23,B44,S3,5.8890018,38.36,12.27,Spring,False
2023-10-24,B44,S1,5.25263535,25.57,18.92,Spring,False
2023-10-25,B44,S5,6.194995049999999,44.51,81.96,Spring,False
2023-10-26,B44,S1,5.0371961999999995,21.24,23.92,Spring,True
2023-10-27,B44,S5,4.89141405,18.31,31.67,Spring,False
2023-10-28,B44,S3,5.21780685,24.87,35.24,Spring,False
2023-10-29,B44,S7,5.844719850000001,37.47,26.2,Spring,True
2023-10-30,B44,S8,5.676547950000001,34.09,20.0,Spring,False
2023-10-31,B44,S4,5.24467455,25.41,60.94,Spring,False
2023-11-01,B44,S4,5.571564899999999,31.98,83.06,Spring,True
2023-11-02,B44,S10,4.4451117,9.34,50.42,Spring,True
2023-11-03,B44,S6,5.4859863,30.26,88.69,Spring,True
2023-11-04,B44,S9,5.9288058,39.16,68.3,Spring,False
2023-11-05,B44,S6,5.54618985,31.47,47.46,Spring,False
2023-11-06,B44,S6,6.10941645,42.79,66.34,Spring,False
2023-11-07,B44,S3,4.8103134,16.68,12.72,Spring,False
2023-11-08,B44,S9,5.900943,38.6,30.4,Spring,False
2023-11-09,B44,S7,6.174595500000001,44.1,65.92,Spring,False
2023-11-10,B44,S7,4.83568845,17.19,49.99,Spring,False
2023-11-11,B44,S8,5.903430750000001,38.65,40.82,Spring,False
2023-11-12,B44,S2,4.56502125,11.75,19.7,Spring,True
2023-11-13,B44,S4,6.10444095,42.69,26.16,Spring,True
2023-11-14,B44,S2,5.18397345,24.19,77.48,Spring,False
2023-11-15,B44,S1,4.7038377,14.54,42.71,Spring,False
2023-11-16,B44,S3,4.84066395,17.29,36.2,Spring,False
2023-11-17,B44,S1,6.1268307,43.14,10.54,Spring,True
2023-11-18,B44,S4,4.234150499999999,5.1,62.87,Spring,True
2023-11-19,B44,S8,4.6003473,12.46,86.31,Spring,True
2023-11-20,B44,S5,5.04465945,21.39,65.15,Spring,True
2023-11-21,B44,S3,6.1905171,44.42,57.29,Spring,False
2023-11-22,B44,S7,4.6172640000000005,12.8,77.33,Spring,True
2023-11-23,B44,S9,4.37495715,7.93,50.61,Spring,True
2023-11-24,B44,S4,4.6346782499999994,13.15,89.63,Spring,False
2023-11-25,B44,S9,4.585918349999999,12.17,55.72,Spring,False
2023-11-26,B44,S5,4.87051695,17.89,31.26,Spring,False
2023-11-27,B44,S7,4.37794245,7.99,85.65,Spring,False
2023-11-28,B44,S6,5.5576335,31.7,44.52,Spring,False
2023-11-29,B44,S4,6.18106365,44.23,82.44,Spring,False
2023-11-30,B44,S1,5.96910735,39.97,11.89,Spring,False
2023-12-01,B44,S4,5.469069599999999,29.92,84.77,Summer,True
2023-12-02,B44,S5,4.729212749999999,15.05,68.19,Summer,False
2023-12-03,B44,S7,5.209348499999999,24.7,25.69,Summer,True
2023-12-04,B44,S7,5.830788449999999,37.19,34.99,Summer,False
2023-12-05,B44,S7,4.4003322,8.44,72.75,Summer,False
2023-12-06,B44,S2,5.3815007999999995,28.16,59.82,Summer,False
2023-12-07,B44,S4,6.2183799,44.98,11.35,Summer,False
2023-12-08,B44,S3,5.0143089000000005,20.78,52.93,Summer,False
2023-12-09,B44,S8,5.5745502,32.04,22.66,Summer,True
2023-12-10,B44,S8,5.477030399999999,30.08,71.88,Summer,True
2023-12-11,B44,S1,5.383491,28.2,78.3,Summer,False
2023-12-12,B44,S8,4.6331856,13.12,88.56,Summer,False
2023-12-13,B44,S9,4.30928055,6.61,23.66,Summer,False
2023-12-14,B44,S8,4.9272376499999995,19.03,68.03,Summer,False
2023-12-15,B44,S8,5.1377013,23.26,36.65,Summer,False
2023-12-16,B44,S5,4.9794804,20.08,73.25,Summer,False
2023-12-17,B44,S1,5.97905835,40.17,54.64,Summer,True
2023-12-18,B44,S1,5.75615595,35.69,74.66,Summer,False
2023-12-19,B44,S3,4.7789677500000005,16.05,17.07,Summer,False
2023-12-20,B44,S7,5.8054134,36.68,63.96,Summer,False
2023-12-21,B44,S6,5.9069136,38.72,37.5,Summer,False
2023-12-22,B44,S5,5.5446972,31.44,10.02,Summer,True
2023-12-23,B44,S9,4.24758435,5.37,86.99,Summer,False
2023-12-24,B44,S9,5.3824959,28.18,43.7,Summer,False
2023-12-25,B44,S1,5.1755151,24.02,51.95,Summer,False
2023-12-26,B44,S7,5.1496425,23.5,12.52,Summer,True
2023-12-27,B44,S1,5.851685549999999,37.61,61.55,Summer,False
2023-12-28,B44,S8,6.175093049999999,44.11,55.55,Summer,False
2023-12-29,B44,S4,5.6999328,34.56,52.58,Summer,True
2023-12-30,B44,S6,4.4092880999999995,8.62,81.55,Summer,False
2023-12-31,B44,S8,5.1934268999999995,24.38,72.4,Summer,False
2024-01-01,B44,S9,4.7590657499999995,15.65,19.66,Summer,False
2024-01-02,B44,S8,6.1084213499999995,42.77,50.76,Summer,True
2024-01-03,B44,S1,4.62074685,12.87,34.57,Summer,False
2024-01-04,B44,S6,5.46658185,29.87,13.11,Summer,True
2024-01-05,B44,S8,5.05461045,21.59,19.57,Summer,False
2024-01-06,B44,S1,5.45961615,29.73,70.91,Summer,False
2024-01-07,B44,S5,4.7754849,15.98,33.15,Summer,False
2024-01-08,B44,S7,4.368488999999999,7.8,14.8,Summer,False
2024-01-09,B44,S6,6.0765781500000005,42.13,72.6,Summer,False
2024-01-10,B44,S10,6.07956345,42.19,82.87,Summer,False
2024-01-11,B44,S2,4.6013424,12.48,43.48,Summer,False
2024-01-12,B44,S6,5.410856249999999,28.75,22.84,Summer,True
2024-01-13,B44,S4,4.7307054,15.08,34.2,Summer,False
2024-01-14,B44,S8,5.09142915,22.33,55.27,Summer,True
2024-01-15,B44,S5,4.7187642,14.84,71.06,Summer,False
2024-01-16,B44,S5,4.8869361,18.22,89.29,Summer,False
2024-01-17,B44,S1,5.5949497500000005,32.45,24.27,Summer,False
2024-01-18,B44,S6,5.591964449999999,32.39,44.55,Summer,False
2024-01-19,B44,S1,5.603905650000001,32.63,53.64,Summer,False
2024-01-20,B44,S5,4.945647,19.4,33.87,Summer,False
2024-01-21,B44,S6,4.7436417,15.34,27.29,Summer,False
2024-01-22,B44,S7,5.0003775,20.5,46.89,Summer,True
2024-01-23,B44,S4,4.781953049999999,16.11,77.52,Summer,True
2024-01-24,B44,S10,5.830788449999999,37.19,27.62,Summer,True
2024-01-25,B44,S4,4.98097305,20.11,51.75,Summer,False
2024-01-26,B44,S9,4.26848145,5.79,52.25,Summer,False
2024-01-27,B44,S6,5.8989528,38.56,55.09,Summer,False
2024-01-28,B44,S9,4.332665400000001,7.08,84.23,Summer,False
2024-01-29,B44,S6,5.8342713,37.26,40.8,Summer,False
2024-01-30,B44,S4,4.6590582000000005,13.64,69.96,Summer,False
2024-01-31,B44,S5,5.6531631,33.62,59.11,Summer,True
2024-02-01,B44,S9,6.12533805,43.11,19.73,Summer,False
2024-02-02,B44,S4,4.70234505,14.51,10.96,Summer,False
2024-02-03,B44,S7,5.384983650000001,28.23,40.92,Summer,False
2024-02-04,B44,S2,5.53623885,31.27,61.55,Summer,False
2024-02-05,B44,S9,4.9147989,18.78,30.05,Summer,False
2024-02-06,B44,S7,4.3913763,8.26,56.97,Summer,False
2024-02-07,B44,S10,6.20892645,44.79,16.79,Summer,False
2024-02-08,B44,S1,5.1914367,24.34,76.33,Summer,True
2024-02-09,B44,S5,4.7705094,15.88,79.11,Summer,False
2024-02-10,B44,S2,4.494866699999999,10.34,20.24,Summer,False
2024-02-11,B44,S9,6.2064387000000005,44.74,89.85,Summer,False
2024-02-12,B44,S8,5.6730651000000005,34.02,68.59,Summer,False
2024-02-13,B44,S9,5.5387266,31.32,32.67,Summer,True
2024-02-14,B44,S7,5.72630295,35.09,27.95,Summer,True
2024-02-15,B44,S8,5.7108789,34.78,47.76,Summer,True
2024-02-16,B44,S2,4.24459905,5.31,39.3,Summer,True
2024-02-17,B44,S3,5.4412068,29.36,23.5,Summer,True
2024-02-18,B44,S3,5.613856649999999,32.83,25.19,Summer,False
2024-02-19,B44,S1,6.0920022,42.44,41.42,Summer,False
2024-02-20,B44,S3,5.23770885,25.27,79.98,Summer,True
2024-02-21,B44,S8,5.8671096,37.92,22.17,Summer,True
2024-02-22,B44,S8,5.932288649999999,39.23,79.64,Summer,True
2024-02-23,B44,S6,4.355055149999999,7.53,83.56,Summer,False
2024-02-24,B44,S2,4.7177691,14.82,53.67,Summer,False
2024-02-25,B44,S3,6.062646750000001,41.85,17.49,Summer,False
2024-02-26,B44,S9,5.7258054,35.08,60.71,Summer,False
2024-02-27,B44,S3,6.0457300499999995,41.51,65.72,Summer,False
2024-02-28,B44,S2,5.9019381,38.62,17.11,Summer,True
2024-02-29,B44,S1,4.90435035,18.57,71.45,Summer,False
2024-03-01,B44,S7,4.46849655,9.81,45.27,Autumn,False
2024-03-02,B44,S7,4.76006085,15.67,67.87,Autumn,False
2024-03-03,B44,S7,4.45854555,9.61,71.59,Autumn,True
2024-03-04,B44,S4,5.122277250000001,22.95,28.48,Autumn,False
2024-03-05,B44,S10,5.94323475,39.45,25.03,Autumn,False
2024-03-06,B44,S1,4.39485915,8.33,18.17,Autumn,False
2024-03-07,B44,S6,5.368066949999999,27.89,35.96,Autumn,False
2024-03-08,B44,S10,5.61783705,32.91,27.26,Autumn,True
2024-03-09,B44,S5,5.24268435,25.37,67.82,Autumn,False
2024-03-10,B44,S4,4.75707555,15.61,55.59,Autumn,False
2024-03-11,B44,S7,6.014384400000001,40.88,74.29,Autumn,False
2024-03-12,B44,S5,4.3137585,6.7,33.32,Autumn,False
2024-03-13,B44,S8,5.6795332499999995,34.15,15.89,Autumn,True
2024-03-14,B44,S7,5.1128238,22.76,22.87,Autumn,False
2024-03-15,B44,S2,5.662616550000001,33.81,66.53,Autumn,False
2024-03-16,B44,S4,5.370057149999999,27.93,25.76,Autumn,True
2024-03-17,B44,S9,6.0860316,42.32,29.98,Autumn,False
2024-03-18,B44,S10,5.7148593000000005,34.86,39.03,Autumn,False
2024-03-19,B44,S1,4.3635135,7.7,70.74,Autumn,False
2024-03-20,B44,S10,4.8003624,16.48,40.22,Autumn,False
2024-03-21,B44,S2,5.431753350000001,29.17,53.7,Autumn,True
2024-03-22,B44,S5,4.44859455,9.41,45.52,Autumn,False
2024-03-23,B44,S3,4.6262199,12.98,23.39,Autumn,True
2024-03-24,B44,S2,4.5525825,11.5,39.19,Autumn,False
2024-03-25,B44,S2,5.691972,34.4,45.46,Autumn,False
2024-03-26,B44,S7,4.7117985,14.7,87.99,Autumn,False
2024-03-27,B44,S1,5.913381749999999,38.85,65.64,Autumn,False
